geo_boundary_type_id,geo_boundary_identifier,geo_boundary_definition_id,time_frame,index_raw,index_normalized,index_zscore,index_percentile,index_category
"4","31055","54","2020","291700","0.75","-1.36","10.89","Low"
"4","31057","54","2020","1376","0.92","-0.05","48.69","Below Average"
"4","31059","54","2020","4233","0.95","0.17","58.43","Above Average"
"4","31061","54","2020","2149","0.87","-0.42","34.95","Below Average"
"4","31063","54","2020","2058","1.00","0.50","71.02","Above Average"
"4","31065","54","2020","3507","0.95","0.14","57.32","Above Average"
"4","31067","54","2020","15922","0.95","0.17","58.43","Above Average"
"4","31069","54","2020","1491","0.93","-0.01","50.76","Below Average"
"4","31071","54","2020","1389","0.87","-0.46","33.50","Below Average"
"4","31073","54","2020","1254","0.80","-0.94","18.81","Below Average"
"4","31075","54","2020","443","0.88","-0.40","35.73","Below Average"
"4","31077","54","2020","1824","0.98","0.36","65.42","Above Average"
"4","31079","54","2020","36288","0.84","-0.63","27.37","Below Average"
"4","31081","54","2020","5715","0.85","-0.61","28.02","Below Average"
"4","31083","54","2020","2580","0.97","0.28","62.48","Above Average"
"4","31085","54","2020","594","0.82","-0.82","21.37","Below Average"
"4","31087","54","2020","2173","0.98","0.36","65.42","Above Average"
"4","31089","54","2020","6997","0.90","-0.20","43.15","Below Average"
"4","31091","54","2020","489","0.88","-0.36","37.33","Below Average"
"4","31093","54","2020","4430","0.94","0.06","53.57","Above Average"
"4","31095","54","2020","5454","0.96","0.20","59.76","Above Average"
"4","31097","54","2020","3804","0.92","-0.10","47.02","Below Average"
"4","31099","54","2020","4483","0.92","-0.06","48.35","Below Average"
"4","31101","54","2020","5672","0.88","-0.35","37.49","Below Average"
"4","31103","54","2020","618","0.97","0.30","63.19","Above Average"
"4","31105","54","2020","2826","0.99","0.44","68.70","Above Average"
"4","31107","54","2020","6002","0.93","0.03","52.15","Above Average"
"4","31109","54","2020","156331","0.70","-1.71","7.30","Low"
"4","31111","54","2020","24247","0.91","-0.14","45.38","Below Average"
"4","31113","54","2020","519","0.92","-0.08","47.94","Below Average"
"4","31115","54","2020","428","0.88","-0.38","36.22","Below Average"
"4","31117","54","2020","353","0.93","-0.02","50.42","Below Average"
"4","31119","54","2020","22016","0.86","-0.54","30.06","Below Average"
"4","31121","54","2020","5773","0.98","0.39","66.47","Above Average"
"4","31123","54","2020","3631","0.98","0.37","65.73","Above Average"
"4","31125","54","2020","2483","0.89","-0.25","40.98","Below Average"
"4","31127","54","2020","5005","0.93","-0.01","50.76","Below Average"
"4","31129","54","2020","3319","0.96","0.27","62.17","Above Average"
"4","31131","54","2020","11677","0.98","0.41","67.18","Above Average"
"4","31133","54","2020","1981","0.93","0.04","52.49","Above Average"
"4","31135","54","2020","1838","0.84","-0.67","26.11","Below Average"
"4","31137","54","2020","6349","0.93","-0.01","50.76","Below Average"
"4","31139","54","2020","4682","0.88","-0.34","37.83","Below Average"
"4","31141","54","2020","20479","0.87","-0.46","33.16","Below Average"
"4","31143","54","2020","3775","0.95","0.13","56.88","Above Average"
"4","31145","54","2020","7355","0.89","-0.32","38.63","Below Average"
"4","31147","54","2020","6145","0.97","0.28","62.48","Above Average"
"4","31149","54","2020","1163","1.00","0.57","73.09","Above Average"
"4","31151","54","2020","9211","0.89","-0.31","39.03","Below Average"
"4","31153","54","2020","90022","0.75","-1.31","11.66","Low"
"4","31155","54","2020","13502","0.88","-0.39","35.97","Below Average"
"4","31157","54","2020","24193","0.89","-0.28","40.21","Below Average"
"4","31159","54","2020","10183","0.82","-0.85","21.00","Below Average"
"4","31161","54","2020","3865","0.95","0.16","57.93","Above Average"
"4","31163","54","2020","2318","0.97","0.34","64.77","Above Average"
"4","31165","54","2020","795","0.79","-1.03","16.83","Low"
"4","31167","54","2020","3814","0.87","-0.45","33.62","Below Average"
"4","31169","54","2020","3768","0.94","0.11","55.61","Above Average"
"4","31171","54","2020","425","0.83","-0.75","23.48","Below Average"
"4","31173","54","2020","4777","1.08","1.17","88.37","High"
"4","31175","54","2020","2975","0.92","-0.05","49.06","Below Average"
"4","31177","54","2020","12683","0.84","-0.64","26.91","Below Average"
"4","31179","54","2020","5828","0.81","-0.92","19.30","Below Average"
"4","31181","54","2020","2659","0.93","0.04","52.49","Above Average"
"4","31183","54","2020","545","0.88","-0.34","37.83","Below Average"
"4","31185","54","2020","9599","0.92","-0.03","49.74","Below Average"
"4","32001","54","2020","15635","0.86","-0.55","29.82","Below Average"
"4","32003","54","2020","1155519","0.76","-1.29","11.91","Low"
"4","32005","54","2020","32139","0.85","-0.62","27.56","Below Average"
"4","32007","54","2020","27751","0.78","-1.11","15.37","Low"
"4","32009","54","2020","604","0.91","-0.17","44.23","Below Average"
"4","32011","54","2020","1128","0.76","-1.27","12.06","Low"
"4","32013","54","2020","10018","0.84","-0.67","26.11","Below Average"
"4","32015","54","2020","3895","0.94","0.09","54.53","Above Average"
"4","32017","54","2020","3378","0.86","-0.50","31.64","Below Average"
"4","32019","54","2020","37180","0.94","0.07","54.07","Above Average"
"4","32021","54","2020","3647","0.98","0.40","66.75","Above Average"
"4","32023","54","2020","35007","1.00","0.53","72.10","Above Average"
"4","32027","54","2020","4589","0.85","-0.57","28.95","Below Average"
"4","32029","54","2020","2979","0.89","-0.31","39.31","Below Average"
"4","32031","54","2020","229845","0.69","-1.75","6.93","Low"
"4","32033","54","2020","6740","0.87","-0.41","35.20","Below Average"
"4","32510","54","2020","36701","0.86","-0.52","30.68","Below Average"
"4","33001","54","2020","39325","0.82","-0.79","22.52","Below Average"
"4","33003","54","2020","33603","0.87","-0.47","32.76","Below Average"
"4","33005","54","2020","47767","0.79","-1.03","16.83","Low"
"4","33007","54","2020","24570","0.93","0.01","51.50","Above Average"
"4","33009","54","2020","50987","0.71","-1.62","8.01","Low"
"4","33011","54","2020","238806","0.77","-1.18","13.95","Low"
"4","33013","54","2020","88992","0.78","-1.15","14.54","Low"
"4","33015","54","2020","178054","0.77","-1.20","13.73","Low"
"4","33017","54","2020","74477","0.77","-1.21","13.24","Low"
"4","33019","54","2020","29987","0.88","-0.39","35.97","Below Average"
"4","34001","54","2020","178399","0.86","-0.53","30.44","Below Average"
"4","34003","54","2020","515026","0.73","-1.50","8.94","Low"
"4","34005","54","2020","292317","0.85","-0.59","28.36","Below Average"
"4","34007","54","2020","331473","0.86","-0.51","31.12","Below Average"
"4","34009","54","2020","69826","0.90","-0.19","43.80","Below Average"
"4","34011","54","2020","107378","0.92","-0.05","49.06","Below Average"
"4","34013","54","2020","491642","0.83","-0.71","24.81","Below Average"
"4","34015","54","2020","182090","0.83","-0.70","25.09","Below Average"
"4","34017","54","2020","349465","0.68","-1.89","5.91","Low"
"4","34019","54","2020","71599","0.73","-1.46","9.59","Low"
"4","34021","54","2020","216271","0.77","-1.20","13.45","Low"
"4","34023","54","2020","476352","0.76","-1.26","12.25","Low"
"4","34025","54","2020","373373","0.78","-1.10","15.53","Low"
"4","34027","54","2020","264681","0.70","-1.68","7.58","Low"
"4","34029","54","2020","384098","0.87","-0.43","34.74","Below Average"
"4","34031","54","2020","286636","0.76","-1.23","12.71","Low"
"4","34033","54","2020","48506","0.99","0.43","68.02","Above Average"
"4","34035","54","2020","174713","0.71","-1.63","7.89","Low"
"4","34037","54","2020","89873","0.80","-0.93","19.18","Below Average"
"4","34039","54","2020","312557","0.76","-1.24","12.59","Low"
"4","34041","54","2020","69419","0.84","-0.67","26.11","Below Average"
"4","35001","54","2020","336966","0.67","-1.96","5.51","Low"
"4","35003","54","2020","2825","0.91","-0.11","46.40","Below Average"
"4","35005","54","2020","39776","0.86","-0.54","30.06","Below Average"
"4","35006","54","2020","17621","0.88","-0.39","35.97","Below Average"
"4","35007","54","2020","9140","0.88","-0.35","37.49","Below Average"
"4","35009","54","2020","25784","0.74","-1.44","10.05","Low"
"4","35011","54","2020","1663","1.13","1.54","93.60","High"
"4","35013","54","2020","110331","0.72","-1.53","8.66","Low"
"4","35015","54","2020","33913","0.84","-0.65","26.63","Below Average"
"4","35017","54","2020","18307","0.82","-0.82","21.37","Below Average"
"4","35019","54","2020","3112","0.89","-0.31","39.03","Below Average"
"4","35021","54","2020","525","0.88","-0.33","38.42","Below Average"
"4","35023","54","2020","2647","0.76","-1.23","12.71","Low"
"4","35025","54","2020","37525","0.81","-0.88","20.35","Below Average"
"4","35027","54","2020","13433","0.83","-0.70","25.09","Below Average"
"4","35028","54","2020","9889","0.73","-1.50","8.94","Low"
"4","35029","54","2020","15548","0.87","-0.42","34.95","Below Average"
"4","35031","54","2020","49295","1.00","0.55","72.47","Above Average"
"4","35033","54","2020","3211","0.86","-0.52","30.96","Below Average"
"4","35035","54","2020","39572","0.82","-0.79","22.52","Below Average"
"4","35037","54","2020","5778","0.85","-0.58","28.58","Below Average"
"4","35039","54","2020","23079","0.78","-1.12","15.13","Low"
"4","35041","54","2020","9990","0.71","-1.62","8.07","Low"
"4","35043","54","2020","72017","0.72","-1.53","8.72","Low"
"4","35045","54","2020","78904","0.87","-0.45","33.62","Below Average"
"4","35047","54","2020","18376","0.83","-0.75","23.48","Below Average"
"4","35049","54","2020","70749","0.62","-2.33","4.30","Very low"
"4","35051","54","2020","9229","0.95","0.18","58.89","Above Average"
"4","35053","54","2020","11630","0.90","-0.20","43.15","Below Average"
"4","35055","54","2020","18089","0.69","-1.77","6.62","Low"
"4","35057","54","2020","8942","0.74","-1.42","10.33","Low"
"4","35059","54","2020","3036","0.88","-0.38","36.22","Below Average"
"4","35061","54","2020","46686","0.84","-0.70","25.33","Below Average"
"4","36001","54","2020","181183","0.75","-1.32","11.44","Low"
"4","36003","54","2020","32162","0.88","-0.33","38.42","Below Average"
"4","36005","54","2020","834182","0.80","-0.94","18.99","Below Average"
"4","36007","54","2020","122526","0.79","-1.01","17.41","Low"
"4","36009","54","2020","56197","0.94","0.11","55.61","Above Average"
"4","36011","54","2020","54298","0.88","-0.33","38.42","Below Average"
"4","36013","54","2020","90062","0.88","-0.34","38.17","Below Average"
"4","36015","54","2020","60510","0.90","-0.19","43.58","Below Average"
"4","36017","54","2020","37315","0.98","0.40","66.75","Above Average"
"4","36019","54","2020","55505","0.86","-0.51","31.12","Below Average"
"4","36021","54","2020","39138","0.79","-1.06","16.33","Low"
"4","36023","54","2020","31436","0.85","-0.61","27.93","Below Average"
"4","36025","54","2020","32252","0.86","-0.48","32.45","Below Average"
"4","36027","54","2020","174799","0.76","-1.24","12.59","Low"
"4","36029","54","2020","588837","0.82","-0.79","22.52","Below Average"
"4","36031","54","2020","26799","0.86","-0.55","29.82","Below Average"
"4","36033","54","2020","35327","0.88","-0.39","35.97","Below Average"
"4","36035","54","2020","38014","0.90","-0.24","41.54","Below Average"
"4","36037","54","2020","42397","0.93","0.00","51.07","Below Average"
"4","36039","54","2020","32859","0.84","-0.65","26.63","Below Average"
"4","36041","54","2020","3682","0.93","0.01","51.50","Above Average"
"4","36043","54","2020","42991","0.88","-0.37","36.68","Below Average"
"4","36045","54","2020","70249","0.83","-0.77","22.92","Below Average"
"4","36047","54","2020","1384316","0.71","-1.62","8.07","Low"
"4","36049","54","2020","18809","0.93","0.04","52.49","Above Average"
"4","36051","54","2020","44256","0.88","-0.40","35.73","Below Average"
"4","36053","54","2020","44530","0.80","-0.95","18.65","Below Average"
"4","36055","54","2020","448531","0.79","-1.07","16.15","Low"
"4","36057","54","2020","33882","0.90","-0.21","42.81","Below Average"
"4","36059","54","2020","758984","0.74","-1.44","9.96","Low"
"4","36061","54","2020","737743","0.54","-2.90","3.22","Very low"
"4","36063","54","2020","147843","0.89","-0.31","39.31","Below Average"
"4","36065","54","2020","159824","0.89","-0.27","40.52","Below Average"
"4","36067","54","2020","284356","0.80","-0.96","18.59","Below Average"
"4","36069","54","2020","72843","0.87","-0.44","34.09","Below Average"
"4","36071","54","2020","212147","0.78","-1.09","15.71","Low"
"4","36073","54","2020","31159","0.96","0.20","59.76","Above Average"
"4","36075","54","2020","78254","0.86","-0.54","30.06","Below Average"
"4","36077","54","2020","39323","0.81","-0.92","19.30","Below Average"
"4","36079","54","2020","52812","0.69","-1.76","6.77","Low"
"4","36081","54","2020","1300087","0.72","-1.54","8.63","Low"
"4","36083","54","2020","99077","0.80","-0.98","18.06","Below Average"
"4","36085","54","2020","279438","0.78","-1.15","14.54","Low"
"4","36087","54","2020","161331","0.72","-1.59","8.29","Low"
"4","36089","54","2020","70281","0.83","-0.76","23.35","Below Average"
"4","36091","54","2020","127032","0.74","-1.44","10.05","Low"
"4","36093","54","2020","96664","0.82","-0.83","21.22","Below Average"
"4","36095","54","2020","22839","0.90","-0.19","43.80","Below Average"
"4","36097","54","2020","12502","0.87","-0.41","35.20","Below Average"
"4","36099","54","2020","25724","0.94","0.09","54.53","Above Average"
"4","36101","54","2020","66506","0.89","-0.28","40.21","Below Average"
"4","36103","54","2020","812851","0.72","-1.57","8.41","Low"
"4","36105","54","2020","51335","0.87","-0.41","35.20","Below Average"
"4","36107","54","2020","34439","0.90","-0.19","43.80","Below Average"
"4","36109","54","2020","50115","0.61","-2.40","4.05","Very low"
"4","36111","54","2020","110765","0.77","-1.19","13.80","Low"
"4","36113","54","2020","43236","0.84","-0.70","25.33","Below Average"
"4","36115","54","2020","43299","0.88","-0.35","37.49","Below Average"
"4","36117","54","2020","64250","0.91","-0.11","46.40","Below Average"
"4","36119","54","2020","497390","0.69","-1.82","6.43","Low"
"4","36121","54","2020","30372","0.93","0.01","51.50","Above Average"
"4","36123","54","2020","16639","0.88","-0.34","38.17","Below Average"
"4","37001","54","2020","108043","0.93","-0.02","50.11","Below Average"
"4","37003","54","2020","29083","1.01","0.62","74.54","Above Average"
"4","37005","54","2020","8020","0.90","-0.19","43.80","Below Average"
"4","37007","54","2020","22235","1.10","1.26","90.01","High"
"4","37009","54","2020","20737","0.96","0.20","59.76","Above Average"
"4","37011","54","2020","13539","0.93","0.04","52.49","Above Average"
"4","37013","54","2020","38619","1.05","0.88","81.50","Above Average"
"4","37015","54","2020","19832","1.23","2.24","98.92","Very high"
"4","37017","54","2020","31429","1.19","1.94","97.56","High"
"4","37019","54","2020","89613","0.95","0.14","57.32","Above Average"
"4","37021","54","2020","148870","0.77","-1.21","13.24","Low"
"4","37023","54","2020","66042","0.94","0.10","55.15","Above Average"
"4","37025","54","2020","126195","0.92","-0.05","48.69","Below Average"
"4","37027","54","2020","67457","1.06","0.98","83.85","Above Average"
"4","37029","54","2020","6925","0.91","-0.11","46.40","Below Average"
"4","37031","54","2020","51840","0.95","0.18","58.89","Above Average"
"4","37033","54","2020","16586","0.90","-0.24","41.54","Below Average"
"4","37035","54","2020","104806","0.89","-0.28","40.21","Below Average"
"4","37037","54","2020","44815","0.87","-0.43","34.40","Below Average"
"4","37039","54","2020","21323","0.96","0.22","60.32","Above Average"
"4","37041","54","2020","12705","1.13","1.50","93.26","High"
"4","37043","54","2020","8108","0.94","0.07","53.82","Above Average"
"4","37045","54","2020","76674","1.04","0.81","80.08","Above Average"
"4","37047","54","2020","52169","1.20","2.00","97.80","High"
"4","37049","54","2020","73601","0.94","0.07","53.82","Above Average"
"4","37051","54","2020","208331","0.88","-0.38","36.22","Below Average"
"4","37053","54","2020","15843","0.85","-0.57","28.95","Below Average"
"4","37055","54","2020","22575","0.82","-0.82","21.37","Below Average"
"4","37057","54","2020","118508","0.96","0.20","59.76","Above Average"
"4","37059","54","2020","34141","1.08","1.10","86.51","High"
"4","37061","54","2020","48499","1.11","1.37","91.49","High"
"4","37063","54","2020","158653","0.73","-1.50","9.09","Low"
"4","37065","54","2020","44820","1.09","1.18","88.74","High"
"4","37067","54","2020","241117","0.90","-0.25","41.29","Below Average"
"4","37069","54","2020","43892","0.93","0.03","52.15","Above Average"
"4","37071","54","2020","134881","0.85","-0.61","28.02","Below Average"
"4","37073","54","2020","10392","1.14","1.59","94.18","High"
"4","37075","54","2020","7002","1.03","0.79","79.71","Above Average"
"4","37077","54","2020","45135","0.98","0.42","67.62","Above Average"
"4","37079","54","2020","14603","0.89","-0.26","40.83","Below Average"
"4","37081","54","2020","335295","0.88","-0.35","37.49","Below Average"
"4","37083","54","2020","49998","1.23","2.23","98.89","Very high"
"4","37085","54","2020","78099","0.89","-0.28","40.21","Below Average"
"4","37087","54","2020","45775","0.96","0.21","60.13","Above Average"
"4","37089","54","2020","79732","0.92","-0.07","48.13","Below Average"
"4","37091","54","2020","23615","1.25","2.41","99.26","Very high"
"4","37093","54","2020","32816","0.94","0.05","53.26","Above Average"
"4","37095","54","2020","5029","1.10","1.26","90.23","High"
"4","37097","54","2020","112273","0.91","-0.14","45.38","Below Average"
"4","37099","54","2020","26558","0.81","-0.89","20.14","Below Average"
"4","37101","54","2020","118610","0.91","-0.11","46.71","Below Average"
"4","37103","54","2020","9680","1.25","2.41","99.26","Very high"
"4","37105","54","2020","39680","0.92","-0.10","47.02","Below Average"
"4","37107","54","2020","46501","1.05","0.92","82.55","Above Average"
"4","37109","54","2020","59011","0.97","0.31","63.93","Above Average"
"4","37111","54","2020","36145","1.03","0.78","79.21","Above Average"
"4","37113","54","2020","26606","0.98","0.35","65.20","Above Average"
"4","37115","54","2020","13837","0.83","-0.73","24.03","Below Average"
"4","37117","54","2020","21071","1.14","1.59","94.18","High"
"4","37119","54","2020","557805","0.76","-1.23","13.02","Low"
"4","37121","54","2020","11885","0.97","0.28","62.67","Above Average"
"4","37123","54","2020","21370","1.03","0.74","78.07","Above Average"
"4","37125","54","2020","65583","0.93","-0.02","50.42","Below Average"
"4","37127","54","2020","77363","1.08","1.13","87.47","High"
"4","37129","54","2020","128391","0.77","-1.21","13.24","Low"
"4","37131","54","2020","19465","1.16","1.71","95.76","High"
"4","37133","54","2020","98371","0.73","-1.50","9.09","Low"
"4","37135","54","2020","72227","0.68","-1.85","6.16","Low"
"4","37137","54","2020","11703","1.10","1.25","89.89","High"
"4","37139","54","2020","30328","0.99","0.49","70.62","Above Average"
"4","37141","54","2020","40781","0.96","0.25","61.52","Above Average"
"4","37143","54","2020","11467","1.08","1.11","86.82","High"
"4","37145","54","2020","27218","0.90","-0.22","42.38","Below Average"
"4","37147","54","2020","113694","0.87","-0.42","34.95","Below Average"
"4","37149","54","2020","17624","1.06","0.99","84.16","Above Average"
"4","37151","54","2020","97110","0.91","-0.15","45.00","Below Average"
"4","37153","54","2020","37716","1.10","1.26","90.01","High"
"4","37155","54","2020","103431","1.07","1.07","85.71","High"
"4","37157","54","2020","72633","1.01","0.63","74.85","Above Average"
"4","37159","54","2020","103808","0.99","0.44","68.70","Above Average"
"4","37161","54","2020","47939","0.92","-0.04","49.37","Below Average"
"4","37163","54","2020","47483","1.02","0.67","76.06","Above Average"
"4","37165","54","2020","29707","1.12","1.40","91.93","High"
"4","37167","54","2020","39995","0.86","-0.52","30.96","Below Average"
"4","37169","54","2020","34598","0.95","0.16","57.93","Above Average"
"4","37171","54","2020","52427","0.94","0.10","55.15","Above Average"
"4","37173","54","2020","10378","0.97","0.32","64.31","Above Average"
"4","37175","54","2020","25197","0.93","-0.02","50.11","Below Average"
"4","37177","54","2020","3748","1.10","1.29","90.60","High"
"4","37179","54","2020","123692","0.83","-0.73","24.37","Below Average"
"4","37181","54","2020","32298","0.97","0.30","63.19","Above Average"
"4","37183","54","2020","515511","0.73","-1.52","8.85","Low"
"4","37185","54","2020","17688","1.08","1.15","88.03","High"
"4","37187","54","2020","11659","1.19","1.96","97.71","High"
"4","37189","54","2020","26107","0.60","-2.45","3.93","Very low"
"4","37191","54","2020","93925","1.02","0.70","76.74","Above Average"
"4","37193","54","2020","56590","1.06","1.00","84.44","Above Average"
"4","37195","54","2020","59327","0.98","0.36","65.42","Above Average"
"4","37197","54","2020","28626","0.98","0.41","67.18","Above Average"
"4","37199","54","2020","14258","1.01","0.60","73.89","Above Average"
"4","38001","54","2020","1752","0.93","0.01","51.50","Above Average"
"4","38003","54","2020","7751","0.91","-0.17","44.42","Below Average"
"4","38005","54","2020","4164","0.95","0.19","59.33","Above Average"
"4","38007","54","2020","539","0.78","-1.08","15.99","Low"
"4","38009","54","2020","4694","0.92","-0.08","47.73","Below Average"
"4","38011","54","2020","1976","0.81","-0.85","20.82","Below Average"
"4","38013","54","2020","1479","0.93","0.01","51.38","Above Average"
"4","38015","54","2020","52113","0.78","-1.09","15.71","Low"
"4","38017","54","2020","88631","0.72","-1.59","8.26","Low"
"4","38019","54","2020","2994","0.97","0.32","64.31","Above Average"
"4","38021","54","2020","3687","0.95","0.18","58.89","Above Average"
"4","38023","54","2020","1721","0.97","0.33","64.55","Above Average"
"4","38025","54","2020","2778","0.92","-0.08","47.94","Below Average"
"4","38027","54","2020","1720","0.95","0.14","57.32","Above Average"
"4","38029","54","2020","2418","0.89","-0.28","40.21","Below Average"
"4","38031","54","2020","2419","0.94","0.10","54.87","Above Average"
"4","38033","54","2020","1257","0.94","0.11","55.61","Above Average"
"4","38035","54","2020","38445","0.73","-1.50","8.94","Low"
"4","38037","54","2020","1814","0.95","0.15","57.62","Above Average"
"4","38039","54","2020","1813","0.96","0.25","61.52","Above Average"
"4","38041","54","2020","1788","0.90","-0.19","43.80","Below Average"
"4","38043","54","2020","1840","0.97","0.29","62.85","Above Average"
"4","38045","54","2020","2939","0.91","-0.11","46.40","Below Average"
"4","38047","54","2020","1403","0.92","-0.06","48.35","Below Average"
"4","38049","54","2020","3776","0.87","-0.43","34.74","Below Average"
"4","38051","54","2020","1950","0.88","-0.37","37.09","Below Average"
"4","38053","54","2020","5260","0.82","-0.83","21.22","Below Average"
"4","38055","54","2020","6914","0.95","0.15","57.62","Above Average"
"4","38057","54","2020","5728","0.87","-0.42","34.95","Below Average"
"4","38059","54","2020","18141","0.83","-0.74","23.79","Below Average"
"4","38061","54","2020","6118","0.92","-0.07","48.13","Below Average"
"4","38063","54","2020","2523","1.03","0.78","79.21","Above Average"
"4","38065","54","2020","1214","0.85","-0.57","28.95","Below Average"
"4","38067","54","2020","5669","1.01","0.58","73.43","Above Average"
"4","38069","54","2020","3205","0.97","0.31","63.93","Above Average"
"4","38071","54","2020","7528","0.86","-0.51","31.12","Below Average"
"4","38073","54","2020","3948","0.96","0.25","61.74","Above Average"
"4","38075","54","2020","1586","0.83","-0.75","23.48","Below Average"
"4","38077","54","2020","10521","0.85","-0.57","28.95","Below Average"
"4","38079","54","2020","9676","1.04","0.84","80.88","Above Average"
"4","38081","54","2020","2696","0.91","-0.17","44.23","Below Average"
"4","38083","54","2020","1052","0.96","0.21","60.13","Above Average"
"4","38085","54","2020","2690","1.02","0.68","76.37","Above Average"
"4","38087","54","2020","510","0.86","-0.48","32.45","Below Average"
"4","38089","54","2020","16751","0.81","-0.90","19.92","Below Average"
"4","38091","54","2020","1486","0.98","0.42","67.62","Above Average"
"4","38093","54","2020","14072","0.86","-0.53","30.44","Below Average"
"4","38095","54","2020","1733","0.98","0.42","67.62","Above Average"
"4","38097","54","2020","5830","0.95","0.19","59.33","Above Average"
"4","38099","54","2020","7691","0.92","-0.10","47.02","Below Average"
"4","38101","54","2020","38964","0.79","-1.06","16.24","Low"
"4","38103","54","2020","3304","0.99","0.49","70.80","Above Average"
"4","38105","54","2020","18246","0.88","-0.40","35.73","Below Average"
"4","39001","54","2020","20724","0.99","0.45","68.91","Above Average"
"4","39003","54","2020","75158","0.96","0.20","59.76","Above Average"
"4","39005","54","2020","36830","0.92","-0.05","49.06","Below Average"
"4","39007","54","2020","76358","1.01","0.60","73.89","Above Average"
"4","39009","54","2020","41507","0.81","-0.92","19.30","Below Average"
"4","39011","54","2020","33236","0.98","0.38","66.19","Above Average"
"4","39013","54","2020","54439","0.98","0.41","67.18","Above Average"
"4","39015","54","2020","31267","0.94","0.11","55.61","Above Average"
"4","39017","54","2020","237173","0.86","-0.48","32.45","Below Average"
"4","39019","54","2020","22198","1.02","0.71","77.11","Above Average"
"4","39021","54","2020","27550","0.93","0.04","52.49","Above Average"
"4","39023","54","2020","101440","0.98","0.41","67.18","Above Average"
"4","39025","54","2020","137228","0.92","-0.05","49.06","Below Average"
"4","39027","54","2020","29639","0.95","0.13","56.88","Above Average"
"4","39029","54","2020","79646","0.97","0.29","62.85","Above Average"
"4","39031","54","2020","27805","1.01","0.59","73.74","Above Average"
"4","39033","54","2020","30345","0.92","-0.03","49.74","Below Average"
"4","39035","54","2020","881696","0.90","-0.19","43.58","Below Average"
"4","39037","54","2020","36776","0.94","0.12","56.02","Above Average"
"4","39039","54","2020","26849","0.93","0.01","51.50","Above Average"
"4","39041","54","2020","101126","0.78","-1.15","14.54","Low"
"4","39043","54","2020","57217","0.97","0.31","63.93","Above Average"
"4","39045","54","2020","95810","0.87","-0.41","35.20","Below Average"
"4","39047","54","2020","20711","0.96","0.25","61.52","Above Average"
"4","39049","54","2020","723488","0.80","-1.00","17.85","Low"
"4","39051","54","2020","28128","0.89","-0.25","40.98","Below Average"
"4","39053","54","2020","24032","1.05","0.92","82.55","Above Average"
"4","39055","54","2020","57897","0.84","-0.68","25.73","Below Average"
"4","39057","54","2020","104947","0.84","-0.70","25.33","Below Average"
"4","39059","54","2020","29654","0.99","0.43","68.39","Above Average"
"4","39061","54","2020","519029","0.86","-0.55","29.82","Below Average"
"4","39063","54","2020","50930","0.90","-0.23","41.82","Below Average"
"4","39065","54","2020","22695","0.96","0.26","62.02","Above Average"
"4","39067","54","2020","12350","1.02","0.69","76.52","Above Average"
"4","39069","54","2020","18647","0.90","-0.21","42.81","Below Average"
"4","39071","54","2020","30997","0.97","0.29","62.85","Above Average"
"4","39073","54","2020","23269","1.06","1.01","84.57","High"
"4","39075","54","2020","24256","0.86","-0.51","31.12","Below Average"
"4","39077","54","2020","42657","0.98","0.42","67.62","Above Average"
"4","39079","54","2020","26330","1.07","1.08","85.90","High"
"4","39081","54","2020","53722","1.00","0.52","71.33","Above Average"
"4","39083","54","2020","41314","0.91","-0.14","45.19","Below Average"
"4","39085","54","2020","149476","0.84","-0.67","26.11","Below Average"
"4","39087","54","2020","50537","1.08","1.12","87.26","High"
"4","39089","54","2020","114689","0.91","-0.14","45.38","Below Average"
"4","39091","54","2020","32189","0.95","0.17","58.43","Above Average"
"4","39093","54","2020","219695","0.96","0.22","60.32","Above Average"
"4","39095","54","2020","310478","0.94","0.12","56.02","Above Average"
"4","39097","54","2020","32786","0.98","0.38","66.19","Above Average"
"4","39099","54","2020","175651","0.96","0.22","60.66","Above Average"
"4","39101","54","2020","52765","1.04","0.81","80.08","Above Average"
"4","39103","54","2020","113042","0.87","-0.46","33.50","Below Average"
"4","39105","54","2020","19042","1.06","0.96","83.42","Above Average"
"4","39107","54","2020","28176","0.95","0.15","57.62","Above Average"
"4","39109","54","2020","77154","0.99","0.46","69.13","Above Average"
"4","39111","54","2020","12024","1.08","1.11","86.82","High"
"4","39113","54","2020","379195","0.93","0.04","53.02","Above Average"
"4","39115","54","2020","11398","1.00","0.52","71.61","Above Average"
"4","39117","54","2020","26601","1.03","0.76","78.75","Above Average"
"4","39119","54","2020","64317","0.99","0.49","70.62","Above Average"
"4","39121","54","2020","12809","1.09","1.24","89.79","High"
"4","39123","54","2020","32539","1.00","0.55","72.69","Above Average"
"4","39125","54","2020","13710","0.96","0.21","60.13","Above Average"
"4","39127","54","2020","25292","0.95","0.16","57.93","Above Average"
"4","39129","54","2020","40053","0.93","0.02","51.90","Above Average"
"4","39131","54","2020","22277","1.05","0.90","82.15","Above Average"
"4","39133","54","2020","104378","0.83","-0.73","24.37","Below Average"
"4","39135","54","2020","28366","0.90","-0.20","43.15","Below Average"
"4","39137","54","2020","23509","0.94","0.10","54.87","Above Average"
"4","39139","54","2020","89473","0.95","0.15","57.62","Above Average"
"4","39141","54","2020","57858","0.97","0.31","63.93","Above Average"
"4","39143","54","2020","43600","0.96","0.27","62.17","Above Average"
